GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US11932,11932,ZCTA5 11932,56417400,23755377
8600000US11933,11933,ZCTA5 11933,250547700,54351589
8600000US11934,11934,ZCTA5 11934,245610800,28939460
8600000US11935,11935,ZCTA5 11935,147672500,24026350
8600000US11937,11937,ZCTA5 11937,743091700,71587549
8600000US11939,11939,ZCTA5 11939,43032500,10321133
8600000US11940,11940,ZCTA5 11940,211451000,27607386
8600000US11941,11941,ZCTA5 11941,76747000,21050538
8600000US11942,11942,ZCTA5 11942,189600200,29941197
8600000US11944,11944,ZCTA5 11944,153864400,26625535
8600000US11946,11946,ZCTA5 11946,448071500,45276249
8600000US11947,11947,ZCTA5 11947,4700400,6318341
