GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US10552,10552,ZCTA5 10552,1253,62
8600000US10553,10553,ZCTA5 10553,1307,69
8600000US10560,10560,ZCTA5 10560,1996,342
8600000US10562,10562,ZCTA5 10562,1424,48
8600000US10566,10566,ZCTA5 10566,1297,70
8600000US10567,10567,ZCTA5 10567,1498,355
8600000US10570,10570,ZCTA5 10570,1474,275
8600000US10573,10573,ZCTA5 10573,1448,60
8600000US10576,10576,ZCTA5 10576,"2,000+",***
8600000US10577,10577,ZCTA5 10577,"2,000+",***
8600000US10578,10578,ZCTA5 10578,-,**
8600000US10579,10579,ZCTA5 10579,1235,627
8600000US10580,10580,ZCTA5 10580,1906,180
8600000US10583,10583,ZCTA5 10583,1917,178
8600000US10588,10588,ZCTA5 10588,1099,152
8600000US10589,10589,ZCTA5 10589,"2,000+",***
8600000US10590,10590,ZCTA5 10590,1964,318
8600000US10591,10591,ZCTA5 10591,1350,88
8600000US10594,10594,ZCTA5 10594,1515,481
8600000US10595,10595,ZCTA5 10595,1602,148
8600000US10596,10596,ZCTA5 10596,1282,149
8600000US10597,10597,ZCTA5 10597,-,**
8600000US10598,10598,ZCTA5 10598,1404,107
8600000US10601,10601,ZCTA5 10601,1532,108
8600000US10603,10603,ZCTA5 10603,1538,90
8600000US10604,10604,ZCTA5 10604,1729,95
8600000US10605,10605,ZCTA5 10605,1500,178
8600000US10606,10606,ZCTA5 10606,1570,97
8600000US10607,10607,ZCTA5 10607,1580,808
8600000US10701,10701,ZCTA5 10701,1189,26
8600000US10703,10703,ZCTA5 10703,1265,78
8600000US10704,10704,ZCTA5 10704,1291,57
8600000US10705,10705,ZCTA5 10705,1122,27
8600000US10706,10706,ZCTA5 10706,1636,173
8600000US10707,10707,ZCTA5 10707,1655,178
8600000US10708,10708,ZCTA5 10708,1429,166
8600000US10709,10709,ZCTA5 10709,1455,149
8600000US10710,10710,ZCTA5 10710,1337,40
8600000US10801,10801,ZCTA5 10801,1319,42
8600000US10803,10803,ZCTA5 10803,1673,91
8600000US10804,10804,ZCTA5 10804,1469,322
8600000US10805,10805,ZCTA5 10805,1382,53
8600000US10901,10901,ZCTA5 10901,1292,121
8600000US10910,10910,ZCTA5 10910,-,**
8600000US10911,10911,ZCTA5 10911,-,**
8600000US10913,10913,ZCTA5 10913,-,**
8600000US10914,10914,ZCTA5 10914,-,**
8600000US10915,10915,ZCTA5 10915,-,**
8600000US10916,10916,ZCTA5 10916,"2,000+",***
8600000US10917,10917,ZCTA5 10917,1331,137
8600000US10918,10918,ZCTA5 10918,1356,73
8600000US10919,10919,ZCTA5 10919,1402,378
8600000US10920,10920,ZCTA5 10920,1625,184
8600000US10921,10921,ZCTA5 10921,1071,86
8600000US10922,10922,ZCTA5 10922,1441,505
8600000US10923,10923,ZCTA5 10923,1394,62
8600000US10924,10924,ZCTA5 10924,1199,80
8600000US10925,10925,ZCTA5 10925,1160,262
8600000US10926,10926,ZCTA5 10926,1379,94
8600000US10927,10927,ZCTA5 10927,1255,79
8600000US10928,10928,ZCTA5 10928,1118,79
8600000US10930,10930,ZCTA5 10930,"2,000+",***
8600000US10931,10931,ZCTA5 10931,1292,154
8600000US10932,10932,ZCTA5 10932,-,**
8600000US10933,10933,ZCTA5 10933,-,**
8600000US10940,10940,ZCTA5 10940,1132,34
8600000US10941,10941,ZCTA5 10941,1213,50
8600000US10950,10950,ZCTA5 10950,1174,56
8600000US10952,10952,ZCTA5 10952,1241,61
8600000US10953,10953,ZCTA5 10953,-,**
8600000US10954,10954,ZCTA5 10954,1479,125
8600000US10956,10956,ZCTA5 10956,1351,83
8600000US10958,10958,ZCTA5 10958,1072,267
8600000US10960,10960,ZCTA5 10960,1466,112
8600000US10962,10962,ZCTA5 10962,873,188
8600000US10963,10963,ZCTA5 10963,950,586
8600000US10964,10964,ZCTA5 10964,1889,1118
8600000US10965,10965,ZCTA5 10965,1357,55
8600000US10968,10968,ZCTA5 10968,1570,344
8600000US10969,10969,ZCTA5 10969,"2,000+",***
8600000US10970,10970,ZCTA5 10970,1680,254
8600000US10973,10973,ZCTA5 10973,1025,536
8600000US10974,10974,ZCTA5 10974,1413,110
8600000US10975,10975,ZCTA5 10975,1603,276
8600000US10976,10976,ZCTA5 10976,538,296
8600000US10977,10977,ZCTA5 10977,1208,40
8600000US10979,10979,ZCTA5 10979,-,**
8600000US10980,10980,ZCTA5 10980,1281,164
8600000US10983,10983,ZCTA5 10983,"2,000+",***
8600000US10984,10984,ZCTA5 10984,1713,241
8600000US10985,10985,ZCTA5 10985,-,**
8600000US10986,10986,ZCTA5 10986,1685,179
8600000US10987,10987,ZCTA5 10987,1301,127
8600000US10988,10988,ZCTA5 10988,944,345
8600000US10989,10989,ZCTA5 10989,1572,184
8600000US10990,10990,ZCTA5 10990,1204,192
8600000US10992,10992,ZCTA5 10992,949,115
8600000US10993,10993,ZCTA5 10993,1215,166
8600000US10994,10994,ZCTA5 10994,1231,169
8600000US10996,10996,ZCTA5 10996,"2,000+",***
8600000US10998,10998,ZCTA5 10998,1396,537
8600000US11001,11001,ZCTA5 11001,1460,111
8600000US11003,11003,ZCTA5 11003,1467,97
8600000US11004,11004,ZCTA5 11004,1171,75
8600000US11005,11005,ZCTA5 11005,"2,000+",***
8600000US11010,11010,ZCTA5 11010,1376,117
8600000US11020,11020,ZCTA5 11020,1386,1125
8600000US11021,11021,ZCTA5 11021,1642,211
8600000US11023,11023,ZCTA5 11023,"2,000+",***
8600000US11024,11024,ZCTA5 11024,1443,293
8600000US11030,11030,ZCTA5 11030,1477,671
8600000US11040,11040,ZCTA5 11040,1450,95
8600000US11042,11042,ZCTA5 11042,-,**
8600000US11050,11050,ZCTA5 11050,1943,112
8600000US11096,11096,ZCTA5 11096,1283,98
8600000US11101,11101,ZCTA5 11101,1215,64
8600000US11102,11102,ZCTA5 11102,1464,40
8600000US11103,11103,ZCTA5 11103,1452,21
8600000US11104,11104,ZCTA5 11104,1386,25
8600000US11105,11105,ZCTA5 11105,1487,31
8600000US11106,11106,ZCTA5 11106,1347,33
8600000US11109,11109,ZCTA5 11109,"2,000+",***
8600000US11201,11201,ZCTA5 11201,1902,63
8600000US11203,11203,ZCTA5 11203,1158,15
8600000US11204,11204,ZCTA5 11204,1205,19
8600000US11205,11205,ZCTA5 11205,1182,49
8600000US11206,11206,ZCTA5 11206,893,40
8600000US11207,11207,ZCTA5 11207,1054,21
8600000US11208,11208,ZCTA5 11208,1137,20
8600000US11209,11209,ZCTA5 11209,1330,21
8600000US11210,11210,ZCTA5 11210,1130,17
8600000US11211,11211,ZCTA5 11211,1337,42
8600000US11212,11212,ZCTA5 11212,936,25
8600000US11213,11213,ZCTA5 11213,1064,19
8600000US11214,11214,ZCTA5 11214,1163,18
8600000US11215,11215,ZCTA5 11215,1860,39
8600000US11216,11216,ZCTA5 11216,1146,28
8600000US11217,11217,ZCTA5 11217,1735,64
8600000US11218,11218,ZCTA5 11218,1375,22
8600000US11219,11219,ZCTA5 11219,1209,22
8600000US11220,11220,ZCTA5 11220,1184,21
8600000US11221,11221,ZCTA5 11221,1135,28
8600000US11222,11222,ZCTA5 11222,1565,42
8600000US11223,11223,ZCTA5 11223,1120,21
8600000US11224,11224,ZCTA5 11224,732,46
8600000US11225,11225,ZCTA5 11225,1183,22
8600000US11226,11226,ZCTA5 11226,1164,12
8600000US11228,11228,ZCTA5 11228,1287,48
8600000US11229,11229,ZCTA5 11229,1131,17
8600000US11230,11230,ZCTA5 11230,1229,18
8600000US11231,11231,ZCTA5 11231,1629,80
8600000US11232,11232,ZCTA5 11232,1335,42
8600000US11233,11233,ZCTA5 11233,1053,25
8600000US11234,11234,ZCTA5 11234,1277,32
8600000US11235,11235,ZCTA5 11235,1136,21
8600000US11236,11236,ZCTA5 11236,1260,26
8600000US11237,11237,ZCTA5 11237,1299,25
8600000US11238,11238,ZCTA5 11238,1446,44
8600000US11239,11239,ZCTA5 11239,915,171
8600000US11351,11351,ZCTA5 11351,-,**
8600000US11354,11354,ZCTA5 11354,1346,35
8600000US11355,11355,ZCTA5 11355,1286,26
8600000US11356,11356,ZCTA5 11356,1501,76
8600000US11357,11357,ZCTA5 11357,1579,89
8600000US11358,11358,ZCTA5 11358,1482,49
8600000US11359,11359,ZCTA5 11359,-,**
8600000US11360,11360,ZCTA5 11360,1966,183
8600000US11361,11361,ZCTA5 11361,1654,46
8600000US11362,11362,ZCTA5 11362,1660,248
8600000US11363,11363,ZCTA5 11363,1665,132
8600000US11364,11364,ZCTA5 11364,1534,96
8600000US11365,11365,ZCTA5 11365,1373,66
8600000US11366,11366,ZCTA5 11366,1547,119
8600000US11367,11367,ZCTA5 11367,1220,51
8600000US11368,11368,ZCTA5 11368,1410,24
8600000US11369,11369,ZCTA5 11369,1355,51
8600000US11370,11370,ZCTA5 11370,1513,75
8600000US11371,11371,ZCTA5 11371,-,**
8600000US11372,11372,ZCTA5 11372,1298,22
8600000US11373,11373,ZCTA5 11373,1372,19
8600000US11374,11374,ZCTA5 11374,1333,27
8600000US11375,11375,ZCTA5 11375,1553,44
8600000US11377,11377,ZCTA5 11377,1363,25
8600000US11378,11378,ZCTA5 11378,1375,28
8600000US11379,11379,ZCTA5 11379,1359,33
8600000US11385,11385,ZCTA5 11385,1276,15
8600000US11411,11411,ZCTA5 11411,1363,131
8600000US11412,11412,ZCTA5 11412,1273,75
8600000US11413,11413,ZCTA5 11413,1506,82
8600000US11414,11414,ZCTA5 11414,1452,150
8600000US11415,11415,ZCTA5 11415,1373,39
8600000US11416,11416,ZCTA5 11416,1318,61
8600000US11417,11417,ZCTA5 11417,1334,31
8600000US11418,11418,ZCTA5 11418,1316,29
8600000US11419,11419,ZCTA5 11419,1345,30
8600000US11420,11420,ZCTA5 11420,1406,49
8600000US11421,11421,ZCTA5 11421,1374,31
8600000US11422,11422,ZCTA5 11422,1584,74
8600000US11423,11423,ZCTA5 11423,1217,58
8600000US11424,11424,ZCTA5 11424,-,**
8600000US11425,11425,ZCTA5 11425,-,**
8600000US11426,11426,ZCTA5 11426,1406,145
8600000US11427,11427,ZCTA5 11427,1297,54
8600000US11428,11428,ZCTA5 11428,1437,68
8600000US11429,11429,ZCTA5 11429,1337,77
8600000US11430,11430,ZCTA5 11430,-,**
8600000US11432,11432,ZCTA5 11432,1290,21
8600000US11433,11433,ZCTA5 11433,964,71
8600000US11434,11434,ZCTA5 11434,1118,30
8600000US11435,11435,ZCTA5 11435,1332,23
8600000US11436,11436,ZCTA5 11436,1453,87
8600000US11451,11451,ZCTA5 11451,-,**
8600000US11501,11501,ZCTA5 11501,1475,100
8600000US11507,11507,ZCTA5 11507,"2,000+",***
8600000US11509,11509,ZCTA5 11509,"2,000+",***
8600000US11510,11510,ZCTA5 11510,1670,115
8600000US11514,11514,ZCTA5 11514,1660,105
8600000US11516,11516,ZCTA5 11516,1753,250
8600000US11518,11518,ZCTA5 11518,1773,278
8600000US11520,11520,ZCTA5 11520,1315,55
8600000US11530,11530,ZCTA5 11530,"2,000+",***
8600000US11542,11542,ZCTA5 11542,1633,74
8600000US11545,11545,ZCTA5 11545,1818,230
8600000US11547,11547,ZCTA5 11547,1583,896
8600000US11548,11548,ZCTA5 11548,1395,183
8600000US11549,11549,ZCTA5 11549,-,**
8600000US11550,11550,ZCTA5 11550,1314,43
8600000US11552,11552,ZCTA5 11552,1649,214
8600000US11553,11553,ZCTA5 11553,1357,92
8600000US11554,11554,ZCTA5 11554,1835,308
8600000US11556,11556,ZCTA5 11556,-,**
8600000US11557,11557,ZCTA5 11557,1950,419
8600000US11558,11558,ZCTA5 11558,1635,225
8600000US11559,11559,ZCTA5 11559,1711,144
8600000US11560,11560,ZCTA5 11560,1681,271
8600000US11561,11561,ZCTA5 11561,1672,70
8600000US11563,11563,ZCTA5 11563,1680,109
8600000US11565,11565,ZCTA5 11565,1396,1054
8600000US11566,11566,ZCTA5 11566,"2,000+",***
8600000US11568,11568,ZCTA5 11568,1246,883
8600000US11569,11569,ZCTA5 11569,"2,000+",***
8600000US11570,11570,ZCTA5 11570,1378,95
8600000US11572,11572,ZCTA5 11572,1345,166
8600000US11575,11575,ZCTA5 11575,1469,315
8600000US11576,11576,ZCTA5 11576,1941,172
8600000US11577,11577,ZCTA5 11577,1612,377
8600000US11579,11579,ZCTA5 11579,1558,183
8600000US11580,11580,ZCTA5 11580,1482,111
8600000US11581,11581,ZCTA5 11581,1548,119
8600000US11590,11590,ZCTA5 11590,1563,164
8600000US11596,11596,ZCTA5 11596,1686,136
8600000US11598,11598,ZCTA5 11598,1876,409
8600000US11691,11691,ZCTA5 11691,1037,34
8600000US11692,11692,ZCTA5 11692,837,55
8600000US11693,11693,ZCTA5 11693,888,80
8600000US11694,11694,ZCTA5 11694,1232,65
8600000US11697,11697,ZCTA5 11697,528,629
8600000US11701,11701,ZCTA5 11701,1334,107
8600000US11702,11702,ZCTA5 11702,1534,144
8600000US11703,11703,ZCTA5 11703,1708,108
8600000US11704,11704,ZCTA5 11704,1496,63
8600000US11705,11705,ZCTA5 11705,1783,86
8600000US11706,11706,ZCTA5 11706,1345,51
8600000US11709,11709,ZCTA5 11709,1512,496
8600000US11710,11710,ZCTA5 11710,1733,105
8600000US11713,11713,ZCTA5 11713,"2,000+",***
8600000US11714,11714,ZCTA5 11714,1791,152
8600000US11715,11715,ZCTA5 11715,1769,273
8600000US11716,11716,ZCTA5 11716,1622,94
8600000US11717,11717,ZCTA5 11717,1265,113
8600000US11718,11718,ZCTA5 11718,1304,201
8600000US11719,11719,ZCTA5 11719,1244,153
8600000US11720,11720,ZCTA5 11720,"2,000+",***
8600000US11721,11721,ZCTA5 11721,1939,361
8600000US11722,11722,ZCTA5 11722,1489,88
8600000US11724,11724,ZCTA5 11724,-,**
8600000US11725,11725,ZCTA5 11725,1582,219
8600000US11726,11726,ZCTA5 11726,1528,138
8600000US11727,11727,ZCTA5 11727,1678,78
8600000US11729,11729,ZCTA5 11729,1515,157
8600000US11730,11730,ZCTA5 11730,1591,241
8600000US11731,11731,ZCTA5 11731,1584,133
8600000US11732,11732,ZCTA5 11732,"2,000+",***
8600000US11733,11733,ZCTA5 11733,1720,456
8600000US11735,11735,ZCTA5 11735,1626,81
8600000US11738,11738,ZCTA5 11738,1928,179
8600000US11739,11739,ZCTA5 11739,-,**
8600000US11740,11740,ZCTA5 11740,736,209
8600000US11741,11741,ZCTA5 11741,1791,62
8600000US11742,11742,ZCTA5 11742,1711,48
8600000US11743,11743,ZCTA5 11743,1767,111
8600000US11746,11746,ZCTA5 11746,1523,101
8600000US11747,11747,ZCTA5 11747,"2,000+",***
8600000US11749,11749,ZCTA5 11749,1863,170
8600000US11751,11751,ZCTA5 11751,1472,126
8600000US11752,11752,ZCTA5 11752,1632,158
8600000US11753,11753,ZCTA5 11753,1747,100
8600000US11754,11754,ZCTA5 11754,1318,100
8600000US11755,11755,ZCTA5 11755,1754,84
8600000US11756,11756,ZCTA5 11756,1744,162
8600000US11757,11757,ZCTA5 11757,1416,59
8600000US11758,11758,ZCTA5 11758,1437,162
8600000US11762,11762,ZCTA5 11762,"2,000+",***
8600000US11763,11763,ZCTA5 11763,1581,132
8600000US11764,11764,ZCTA5 11764,1268,196
8600000US11765,11765,ZCTA5 11765,1917,973
8600000US11766,11766,ZCTA5 11766,1654,619
8600000US11767,11767,ZCTA5 11767,1352,93
8600000US11768,11768,ZCTA5 11768,1602,233
8600000US11769,11769,ZCTA5 11769,1516,175
8600000US11770,11770,ZCTA5 11770,-,**
8600000US11771,11771,ZCTA5 11771,1460,253
8600000US11772,11772,ZCTA5 11772,1386,38
8600000US11776,11776,ZCTA5 11776,1389,206
8600000US11777,11777,ZCTA5 11777,1592,189
8600000US11778,11778,ZCTA5 11778,1389,205
8600000US11779,11779,ZCTA5 11779,1419,45
8600000US11780,11780,ZCTA5 11780,1484,214
8600000US11782,11782,ZCTA5 11782,1662,133
8600000US11783,11783,ZCTA5 11783,1770,127
8600000US11784,11784,ZCTA5 11784,1479,182
8600000US11786,11786,ZCTA5 11786,"2,000+",***
8600000US11787,11787,ZCTA5 11787,1281,115
8600000US11788,11788,ZCTA5 11788,1805,59
8600000US11789,11789,ZCTA5 11789,1467,342
8600000US11790,11790,ZCTA5 11790,1863,477
8600000US11791,11791,ZCTA5 11791,1888,438
8600000US11792,11792,ZCTA5 11792,1110,683
8600000US11793,11793,ZCTA5 11793,1500,468
8600000US11794,11794,ZCTA5 11794,-,**
8600000US11795,11795,ZCTA5 11795,1333,238
8600000US11796,11796,ZCTA5 11796,1457,129
8600000US11797,11797,ZCTA5 11797,"2,000+",***
8600000US11798,11798,ZCTA5 11798,1926,202
8600000US11801,11801,ZCTA5 11801,1623,169
8600000US11803,11803,ZCTA5 11803,1828,1309
8600000US11804,11804,ZCTA5 11804,402,209
8600000US11901,11901,ZCTA5 11901,1334,82
8600000US11930,11930,ZCTA5 11930,"2,000+",***
8600000US11931,11931,ZCTA5 11931,-,**
8600000US11932,11932,ZCTA5 11932,1191,493
8600000US11933,11933,ZCTA5 11933,1557,610
8600000US11934,11934,ZCTA5 11934,1381,550
8600000US11935,11935,ZCTA5 11935,1719,866
8600000US11937,11937,ZCTA5 11937,1771,203
8600000US11939,11939,ZCTA5 11939,1733,401
8600000US11940,11940,ZCTA5 11940,1743,103
8600000US11941,11941,ZCTA5 11941,1342,205
8600000US11942,11942,ZCTA5 11942,1882,373
8600000US11944,11944,ZCTA5 11944,1300,116
8600000US11946,11946,ZCTA5 11946,1519,152
8600000US11947,11947,ZCTA5 11947,-,**
8600000US11948,11948,ZCTA5 11948,-,**
8600000US11949,11949,ZCTA5 11949,1500,137
8600000US11950,11950,ZCTA5 11950,1606,153
8600000US11951,11951,ZCTA5 11951,1681,146
8600000US11952,11952,ZCTA5 11952,1410,605
8600000US11953,11953,ZCTA5 11953,1584,82
8600000US11954,11954,ZCTA5 11954,1297,277
8600000US11955,11955,ZCTA5 11955,1463,117
8600000US11956,11956,ZCTA5 11956,1688,495
8600000US11957,11957,ZCTA5 11957,1575,1268
8600000US11958,11958,ZCTA5 11958,-,**
8600000US11959,11959,ZCTA5 11959,1975,817
8600000US11960,11960,ZCTA5 11960,1808,827
8600000US11961,11961,ZCTA5 11961,1235,179
8600000US11962,11962,ZCTA5 11962,-,**
8600000US11963,11963,ZCTA5 11963,1917,204
8600000US11964,11964,ZCTA5 11964,1329,473
8600000US11965,11965,ZCTA5 11965,-,**
8600000US11967,11967,ZCTA5 11967,1924,227
8600000US11968,11968,ZCTA5 11968,1745,162
8600000US11970,11970,ZCTA5 11970,-,**
8600000US11971,11971,ZCTA5 11971,1179,108
8600000US11972,11972,ZCTA5 11972,1125,654
8600000US11973,11973,ZCTA5 11973,-,**
8600000US11975,11975,ZCTA5 11975,-,**
8600000US11976,11976,ZCTA5 11976,1875,668
8600000US11977,11977,ZCTA5 11977,1547,965
8600000US11978,11978,ZCTA5 11978,1737,82
8600000US11980,11980,ZCTA5 11980,1690,289
8600000US12007,12007,ZCTA5 12007,-,**
8600000US12008,12008,ZCTA5 12008,1550,821
8600000US12009,12009,ZCTA5 12009,1029,97
8600000US12010,12010,ZCTA5 12010,712,22
8600000US12015,12015,ZCTA5 12015,884,116
8600000US12017,12017,ZCTA5 12017,-,**
8600000US12018,12018,ZCTA5 12018,906,596
8600000US12019,12019,ZCTA5 12019,959,28
8600000US12020,12020,ZCTA5 12020,998,69
8600000US12022,12022,ZCTA5 12022,1654,1000
8600000US12023,12023,ZCTA5 12023,497,805
8600000US12024,12024,ZCTA5 12024,-,**
8600000US12025,12025,ZCTA5 12025,773,29
8600000US12027,12027,ZCTA5 12027,1044,295
8600000US12028,12028,ZCTA5 12028,750,303
8600000US12029,12029,ZCTA5 12029,1256,121
8600000US12031,12031,ZCTA5 12031,-,**
8600000US12032,12032,ZCTA5 12032,817,113
8600000US12033,12033,ZCTA5 12033,898,68
8600000US12035,12035,ZCTA5 12035,634,92
8600000US12036,12036,ZCTA5 12036,-,**
8600000US12037,12037,ZCTA5 12037,855,77
8600000US12040,12040,ZCTA5 12040,-,**
8600000US12041,12041,ZCTA5 12041,-,**
8600000US12042,12042,ZCTA5 12042,-,**
8600000US12043,12043,ZCTA5 12043,737,39
8600000US12045,12045,ZCTA5 12045,583,33
